id,name,category_name,group_name,weekly_average_price,icon_id,date_created,date_updated,icon_url,icon_downloaded,needs_history_update
64000110021,Integrated Vespa Blueprint,Drone Blueprints,Combat Drone Blueprint,275000000.00,14000100007,2023-08-09T11:32:58+00:00,2025-06-04T11:23:28+00:00,https://echoes.mobi/public/icons/14000100007.png,True,True
14000310021,Integrated Warden,Drones,All Combat Drones,1470900000.00,14000300005,2023-10-14T22:40:45+00:00,2025-06-04T11:20:42+00:00,https://echoes.mobi/public/icons/14000300005.png,True,True
64000310021,Integrated Warden Blueprint,Drone Blueprints,Combat Drone Blueprint,431600000.00,14000300005,2023-08-09T11:33:27+00:00,2025-06-04T11:23:32+00:00,https://echoes.mobi/public/icons/14000300005.png,True,True
14000030021,Integrated Warrior,Drones,All Combat Drones,335230768.38,14000000018,2023-10-14T22:11:20+00:00,2025-06-04T11:20:35+00:00,https://echoes.mobi/public/icons/14000000018.png,True,True
64000030021,Integrated Warrior Blueprint,Drone Blueprints,Combat Drone Blueprint,54736841.74,14000000018,2023-08-09T11:32:52+00:00,2025-06-04T11:23:27+00:00,https://echoes.mobi/public/icons/14000000018.png,True,True
14000210021,Integrated Wasp,Drones,All Combat Drones,909326933.33,14000200007,2023-10-14T22:29:05+00:00,2025-05-21T19:49:13+00:00,https://echoes.mobi/public/icons/14000200007.png,True,False
64000210021,Integrated Wasp Blueprint,Drone Blueprints,Combat Drone Blueprint,254750000.00,14000200007,2023-08-09T11:33:08+00:00,2025-06-04T11:23:30+00:00,https://echoes.mobi/public/icons/14000200007.png,True,True
41900001003,Intelligence Mimetic Neuron,Materials,Experiment Data,395785.93,41303010003,2023-07-12T14:22:29+00:00,2025-06-04T11:22:11+00:00,https://echoes.mobi/public/icons/41303010003.png,True,True
11342000012,'Interruptive' Capital Stasis Grappler,Module,Stasis Grappler,1296083077.61,130590100,2023-10-14T22:30:50+00:00,2025-06-04T11:19:44+00:00,https://echoes.mobi/public/icons/130590100.png,True,True
61342000012,'Interruptive' Capital Stasis Grappler Blueprint,Module Blueprint,test停滞捕捉光束蓝图,1295774.65,130590100,2023-12-13T11:26:26+00:00,2025-06-04T11:22:46+00:00,https://echoes.mobi/public/icons/130590100.png,True,True
11311000012,'Interruptive' Stasis Webifiers,Module,Stasis Webifiers,242568.32,130562001,2023-10-14T21:45:44+00:00,2025-06-04T11:19:40+00:00,https://echoes.mobi/public/icons/130562001.png,True,True
11308500012,'Interruptive' Warp Disruptors,Module,Warp Jammer,308823.86,130563001,2023-10-14T22:13:32+00:00,2025-06-04T11:19:38+00:00,https://echoes.mobi/public/icons/130563001.png,True,True
11347000012,'Interruptive' Warp Scramblers,Module,Warp Jammer,377583.64,11347000000,2023-10-14T22:25:02+00:00,2025-06-04T11:19:44+00:00,https://echoes.mobi/public/icons/11347000000.png,True,True
28015000002,Interstellar Secret Trafficking Container,,Encrypted Supply Box,57857142.86,28009070013,2023-07-12T14:22:29+00:00,2025-06-04T11:21:49+00:00,https://echoes.mobi/public/icons/28009070013.png,True,True
28009000008,'Investor' Supply Chest,,test故事线战备箱,216845652.17,28009000008,2023-07-12T14:22:29+00:00,2025-06-04T11:21:44+00:00,https://echoes.mobi/public/icons/28009000008.png,True,True
42002000015,Ionic Solutions,Planetary Resources,Planet Liquid-Gas,1569.24,200000015,2023-07-12T14:22:29+00:00,2025-06-04T11:22:14+00:00,https://echoes.mobi/public/icons/200000015.png,True,True
11006100021,'Ion' Miner,Module,Mining Laser,61327756.65,130000001,2023-10-14T21:52:36+00:00,2025-06-04T11:19:17+00:00,https://echoes.mobi/public/icons/130000001.png,True,True
11008100021,'Ion' Strip Miner,Module,Strip Miner,6923076919.08,11008100000,2023-10-14T21:51:45+00:00,2025-06-04T11:19:17+00:00,https://echoes.mobi/public/icons/11008100000.png,True,True
11516000021,Ironblood Ballistic Control Systems,Module,Ballistic Control Systems,1026660.85,11516000000,2023-10-14T21:47:06+00:00,2025-06-04T11:19:55+00:00,https://echoes.mobi/public/icons/11516000000.png,True,True
11046030012,Iron Hammer Explosion Annihilator,Module,Doomsday Weapons,1589599992.20,11046030000,2024-01-18T20:49:49+00:00,2025-05-21T19:48:07+00:00,https://echoes.mobi/public/icons/11046030000.png,True,False
41000000004,Isogen,Materials,Minerals,27.26,41000000004,2023-07-12T14:22:29+00:00,2025-06-04T11:21:54+00:00,https://echoes.mobi/public/icons/41000000004.png,True,True
51006000000,Jaspet,Asteroid,Jaspet,654.15,200010006,2023-07-12T14:22:29+00:00,2025-06-04T11:22:22+00:00,https://echoes.mobi/public/icons/200010006.png,True,True
11004320012,'Jolt' Large Autocannon,Module,Cannon,246546.64,120100202,2023-10-14T22:00:36+00:00,2025-06-04T11:19:15+00:00,https://echoes.mobi/public/icons/120100202.png,True,True
11004710012,'Jolt' Large Strike Cannon,Module,Cannon,479809.26,120100201,2023-10-14T22:36:01+00:00,2025-06-04T11:19:16+00:00,https://echoes.mobi/public/icons/120100201.png,True,True
11004220012,'Jolt' Medium AutoCannons,Module,Cannon,275394.29,120100102,2023-10-14T21:54:52+00:00,2025-06-04T11:19:14+00:00,https://echoes.mobi/public/icons/120100102.png,True,True
11004610012,'Jolt' Medium Strike Cannon,Module,Cannon,318688.46,120100101,2023-10-14T22:24:58+00:00,2025-06-04T11:19:16+00:00,https://echoes.mobi/public/icons/120100101.png,True,True
11004120012,'Jolt' Small Autocannon,Module,Cannon,448143.20,120100002,2023-10-14T21:50:13+00:00,2025-06-04T11:19:14+00:00,https://echoes.mobi/public/icons/120100002.png,True,True
11004510012,'Jolt' Small Strike Cannon,Module,Cannon,391802.22,120100001,2023-10-14T22:15:10+00:00,2025-06-04T11:19:15+00:00,https://echoes.mobi/public/icons/120100001.png,True,True
11002600012,'Joust' Medium Pulse Laser,Module,Laser,641357.72,120040103,2023-10-14T22:25:54+00:00,2025-06-04T11:19:13+00:00,https://echoes.mobi/public/icons/120040103.png,True,True
11506000021,'Judgement' Heat Sink,Module,Heat Sink,958337.00,11506000000,2023-10-14T21:50:15+00:00,2025-06-04T11:19:50+00:00,https://echoes.mobi/public/icons/11506000000.png,True,True
10701000102,Karura,Ships,Dreadnoughts,58000000000.00,10701000102,2024-01-18T20:48:46+00:00,2025-04-09T15:10:11+00:00,https://echoes.mobi/public/icons/10701000102.png,True,False
60701000102,Karura Blueprint,Ship Blueprints,Dreadnought Blueprints,4900000000.00,10701000102,2024-01-31T17:03:25+00:00,2025-06-04T11:22:41+00:00,https://echoes.mobi/public/icons/10701000102.png,True,True
51005000000,Kernite,Asteroid,Kernite,38.10,200010005,2023-07-12T14:22:29+00:00,2025-06-04T11:22:22+00:00,https://echoes.mobi/public/icons/200010005.png,True,True
10100000107,Kestrel,Ships,Frigates,125727.00,110000017,2023-07-12T14:22:29+00:00,2025-06-04T11:18:55+00:00,https://echoes.mobi/public/icons/110000017.png,True,True
81000040020,Kestrel Breeze Core,Membrane,Membrane,1500000.00,81000000000,2023-07-12T14:22:29+00:00,2025-02-04T16:36:01+00:00,https://echoes.mobi/public/icons/81000000000.png,True,False
81000570020,Kestrel Breeze II Core,Membrane,Membrane,14877740.07,81000000000,2023-07-12T14:22:29+00:00,2025-06-04T11:24:14+00:00,https://echoes.mobi/public/icons/81000000000.png,True,True
81000690020,Kestrel Monsoon II Core,Membrane,Membrane,166000000.00,81000000001,2023-07-12T14:22:29+00:00,2025-02-04T16:37:06+00:00,https://echoes.mobi/public/icons/81000000001.png,True,False
10100000134,Kestrel Navy Issue,Ships,Frigates,302789474.58,10100000134,2023-08-16T11:27:15+00:00,2025-06-04T11:18:55+00:00,https://echoes.mobi/public/icons/10100000134.png,True,True
16018000004,Kinetic Burst Advanced,Implants,Kinetic Burst,28139999999.20,16018000001,2024-09-25T11:46:14+00:00,2025-05-07T13:05:50+00:00,https://echoes.mobi/public/icons/16018000001.png,True,False
16018000003,Kinetic Burst Standard,Implants,Kinetic Burst,17940000000.00,16018000001,2024-09-25T11:46:14+00:00,2025-03-12T11:03:33+00:00,https://echoes.mobi/public/icons/16018000001.png,True,False
11503200021,'Knight' Large Armor Repairer,Module,Armor Repair Unit,1879684.06,130040001,2023-10-14T22:03:05+00:00,2025-06-04T11:19:49+00:00,https://echoes.mobi/public/icons/130040001.png,True,True
11100200021,'Knight' Large Remote Capacitor Transmitter,Module,Remote Capacitor Transmitter,1608467.16,11100000000,2023-10-14T22:02:27+00:00,2025-06-04T11:19:25+00:00,https://echoes.mobi/public/icons/11100000000.png,True,True
11503100021,'Knight' Medium Armor Repairers,Module,Armor Repair Unit,12948453.61,130040001,2023-10-14T21:56:51+00:00,2025-06-04T11:19:48+00:00,https://echoes.mobi/public/icons/130040001.png,True,True
11100100021,'Knight' Medium Remote Capacitor Transmitters,Module,Remote Capacitor Transmitter,595147.42,11100000000,2023-10-14T21:56:19+00:00,2025-06-04T11:19:25+00:00,https://echoes.mobi/public/icons/11100000000.png,True,True
11503000021,'Knight' Small Armor Repairer,Module,Armor Repair Unit,3089705.88,130040001,2023-10-14T21:51:46+00:00,2025-06-04T11:19:47+00:00,https://echoes.mobi/public/icons/130040001.png,True,True
11100000021,'Knight' Small Remote Capacitor Transmitter,Module,Remote Capacitor Transmitter,659651.57,11100000000,2023-10-14T21:51:21+00:00,2025-06-04T11:19:25+00:00,https://echoes.mobi/public/icons/11100000000.png,True,True
28009100022,Kopis Edge Celebration Supply Box,,test故事线战备箱,13777279.00,28009100022,2023-07-12T14:22:29+00:00,2025-06-04T11:21:45+00:00,https://echoes.mobi/public/icons/28009100022.png,True,True
